time_s,wall_time,motor_mm,motor_steps,flow_inj_ml_min,flow_main_ml_min,pump_rpm,mcu_state
0.05526619999977811,1779894426.2743673,0.0,0,1999.0,0.0,0.0,2
0.15091089999987162,1779894426.3700116,0.0,0,1999.0,0.0,0.0,2
0.2618356999998923,1779894426.4809365,0.0,0,2000.0,0.0,0.0,2
0.3577664999997978,1779894426.576867,0.0,0,1999.0,0.0,0.0,2
0.45275229999992916,1779894426.6718535,0.0,0,2007.0,0.0,0.0,2
0.547564599999987,1779894426.766666,0.0,0,2008.0,0.0,0.0,2
0.6582590999998956,1779894426.8773599,0.0,0,1999.0,0.0,0.0,2
0.7543072999999367,1779894426.973408,0.0,0,1999.0,0.0,0.0,2
0.8488403999999719,1779894427.067941,0.0,0,1999.0,0.0,0.0,2
0.9448291999999583,1779894427.1639302,0.0,0,1999.0,0.0,0.0,2
1.0566716999999244,1779894427.2757726,0.0,0,1999.0,0.0,0.0,2
1.1518994999998995,1779894427.371,0.0,0,1999.0,0.0,0.0,2
1.2469565999999759,1779894427.4660573,0.0,0,1999.0,0.0,0.0,2
1.3424684999999954,1779894427.5615692,0.0,0,1999.0,0.0,0.0,2
1.4535130999997818,1779894427.6726143,0.0,0,1999.0,0.0,0.0,2
1.5503377,1779894427.7694385,0.0,0,1999.0,0.0,0.0,2
1.6459844999999405,1779894427.8650856,0.0,0,1999.0,0.0,0.0,2
1.7565069999998286,1779894427.9756074,0.0,0,1999.0,0.0,0.0,2
1.8534240999999838,1779894428.0725248,0.0,0,1999.0,0.0,0.0,2
1.9492124999999305,1779894428.1683133,0.0,0,1999.0,0.0,0.0,2
2.0446407999997973,1779894428.2637417,0.0,0,1999.0,0.0,0.0,2
2.1398174999999355,1779894428.358918,0.0,0,1999.0,0.0,0.0,2
2.2509566999999606,1779894428.4700572,0.0,0,1999.0,0.0,0.0,2
2.3473465999998098,1779894428.5664477,0.0,0,1999.0,0.0,0.0,2
2.4425917999999456,1779894428.6616924,0.0,0,2016.0,0.0,0.0,2
2.538920199999893,1779894428.7580218,0.0,0,2007.0,0.0,0.0,2
2.6498631999997997,1779894428.8689651,0.0,0,1999.0,0.0,0.0,2
2.742765999999847,1779894428.9618673,0.0,0,1999.0,0.0,0.0,2
2.8374978999997893,1779894429.0565991,0.0,0,1999.0,0.0,0.0,2
2.949049599999853,1779894429.1681502,0.0,0,1999.0,0.0,0.0,2
3.0428518999999596,1779894429.2619529,0.0,0,1999.0,0.0,0.0,2
3.1376591999999164,1779894429.3567603,0.0,0,1999.0,0.0,0.0,2
3.2489564999998493,1779894429.4680576,0.0,0,2000.0,0.0,0.0,2
3.343651499999851,1779894429.5627525,0.0,0,1999.0,0.0,0.0,2
3.4391087999999854,1779894429.6582103,0.0,0,1991.0,0.0,0.0,2
3.535762099999829,1779894429.754863,0.0,0,1999.0,0.0,0.0,2
3.645684799999799,1779894429.8647857,0.0,0,2007.0,0.0,0.0,2
3.741718199999923,1779894429.960819,0.0,0,2007.0,0.0,0.0,2
3.8372009999998227,1779894430.0563018,0.0,0,1999.0,0.0,0.0,2
3.9327443999998195,1779894430.1518455,0.0,0,1983.0,0.0,0.0,2
4.045538199999783,1779894430.264639,0.0,0,1999.0,0.0,0.0,2
4.141393199999811,1779894430.360494,0.0,0,1999.0,0.0,0.0,2
4.235225999999784,1779894430.4543262,0.0,0,1999.0,0.0,0.0,2
4.331404699999894,1779894430.5505052,0.0,0,2008.0,0.0,0.0,2
4.442354999999907,1779894430.6614552,0.0,0,1999.0,0.0,0.0,2
4.538935299999821,1779894430.7580361,0.0,0,1991.0,0.0,0.0,2
4.633038399999805,1779894430.8521392,0.0,0,1999.0,0.0,0.0,2
4.729000299999825,1779894430.9481013,0.0,0,2007.0,0.0,0.0,2
4.838620499999934,1779894431.0577214,0.0,0,2007.0,0.0,0.0,2
4.934580499999811,1779894431.1536815,0.0,0,2000.0,0.0,0.0,2
5.029507599999988,1779894431.248608,0.0,0,1999.0,0.0,0.0,2
5.12523229999988,1779894431.3443334,0.0,0,1999.0,0.0,0.0,2
5.236746299999822,1779894431.4558473,0.0,0,1999.0,0.0,0.0,2
5.3329167999997935,1779894431.552018,0.0,0,1991.0,0.0,0.0,2
5.427232299999787,1779894431.646333,0.0,0,1991.0,0.0,0.0,2
5.523065799999813,1779894431.7421668,0.0,0,1991.0,0.0,0.0,2
5.634284999999863,1779894431.8533857,0.0,0,1999.0,0.0,0.0,2
5.731493199999932,1779894431.950594,0.0,0,1999.0,0.0,0.0,2
5.826895899999954,1779894432.0459964,0.0,0,1999.0,0.0,0.0,2
5.922349199999871,1779894432.1414497,0.0,0,1999.0,0.0,0.0,2
6.033712099999775,1779894432.2528129,0.0,0,2007.0,0.0,0.0,2
