time_s,wall_time,motor_mm,motor_steps,flow_inj_ml_min,flow_main_ml_min,pump_rpm,mcu_state
0.04773730000010801,1779895147.568687,0.0,0,2146.0,0.0,0.0,2
0.14354470000012043,1779895147.6644943,0.0,0,1874.0,0.0,0.0,2
0.2867361000000983,1779895147.8076856,0.0,0,1825.0,0.0,0.0,2
0.3498530000001665,1779895147.8708026,0.0,0,2058.0,0.0,0.0,2
0.44499160000009397,1779895147.9659412,0.0,0,2222.0,0.0,0.0,2
0.5408598999999867,1779895148.0618098,0.0,0,2008.0,0.0,0.0,2
0.6519114000000172,1779895148.1728613,0.0,0,1818.0,0.0,0.0,2
0.7788378000000193,1779895148.2997878,0.0,0,1882.0,0.0,0.0,2
0.8422639000000345,1779895148.3632138,0.0,0,2183.0,0.0,0.0,2
0.9372145000002092,1779895148.4581642,0.0,0,2155.0,0.0,0.0,2
1.0462682000002133,1779895148.5672178,0.0,0,1905.0,0.0,0.0,2
1.14136150000013,1779895148.662311,0.0,0,1818.0,0.0,0.0,2
1.3331747000001997,1779895148.8541243,0.0,0,1742.0,0.0,0.0,2
1.3350335000000086,1779895148.8559825,0.0,0,1742.0,0.0,0.0,2
1.445701500000041,1779895148.9666514,0.0,0,1188.0,0.0,0.0,2
1.5401079000000664,1779895149.0610576,0.0,0,748.0,0.0,0.0,2
1.6351129000001947,1779895149.1560624,0.0,0,519.0,0.0,0.0,2
1.8421795000001566,1779895149.363129,0.0,0,297.0,0.0,0.0,2
1.844003000000157,1779895149.364952,0.0,0,297.0,0.0,0.0,2
1.9368656999999985,1779895149.4578154,0.0,0,223.0,0.0,0.0,2
2.032706800000142,1779895149.5536566,0.0,0,186.0,0.0,0.0,2
2.1273700000001554,1779895149.6483192,0.0,0,138.0,0.0,0.0,2
2.27118170000017,1779895149.7921312,0.0,0,78.0,0.0,0.0,2
2.335426600000119,1779895149.8563762,0.0,0,0.0,0.0,0.0,2
2.4301101000000926,1779895149.9510598,0.0,0,0.0,0.0,0.0,2
2.5249837000001207,1779895150.0459332,0.0,0,0.0,0.0,0.0,2
2.636469100000113,1779895150.1574185,0.0,0,0.0,0.0,0.0,2
2.763563299999987,1779895150.2845128,0.0,0,0.0,0.0,0.0,2
