time_s,wall_time,motor_mm,motor_steps,flow_inj_ml_min,flow_main_ml_min,pump_rpm,mcu_state
0.028555599999890546,1779895277.8351083,0.0,0,0.0,0.0,0.0,2
0.09213309999995545,1779895277.8986864,0.0,0,0.0,0.0,0.0,2
0.20245059999979276,1779895278.0090034,0.0,0,0.0,0.0,0.0,2
0.29832729999998264,1779895278.1048791,0.0,0,0.0,0.0,0.0,2
0.39390329999969254,1779895278.2004557,0.0,0,0.0,0.0,0.0,2
0.5214303999996446,1779895278.3279831,0.0,0,0.0,0.0,0.0,2
0.5845303999999487,1779895278.391082,0.0,0,0.0,0.0,0.0,2
0.696036699999695,1779895278.5025885,0.0,0,0.0,0.0,0.0,2
0.7915677999999389,1779895278.5981195,0.0,0,0.0,0.0,0.0,2
0.8870710999999574,1779895278.6936245,0.0,0,0.0,0.0,0.0,2
1.0159358999999313,1779895278.8224885,0.0,0,0.0,0.0,0.0,2
1.0937996999996358,1779895278.9003525,0.0,0,0.0,0.0,0.0,2
1.1876376999998683,1779895278.9941895,0.0,0,0.0,0.0,0.0,2
1.2825472999998055,1779895279.089099,0.0,0,0.0,0.0,0.0,2
1.3940143999998327,1779895279.200566,0.0,0,0.0,0.0,0.0,2
1.5059077999999317,1779895279.3124592,0.0,0,0.0,0.0,0.0,2
1.5853543999996873,1779895279.3919067,0.0,0,0.0,0.0,0.0,2
1.6811805999996068,1779895279.4877324,0.0,0,0.0,0.0,0.0,2
1.7759476999999606,1779895279.582501,0.0,0,0.0,0.0,0.0,2
1.8873806999999942,1779895279.6939335,0.0,0,0.0,0.0,0.0,2
1.9981058999997003,1779895279.8046577,0.0,0,0.0,0.0,0.0,2
2.076721799999632,1779895279.8832734,0.0,0,0.0,0.0,0.0,2
2.1877300999999534,1779895279.9942818,0.0,0,0.0,0.0,0.0,2
2.283154999999624,1779895280.0897067,0.0,0,0.0,0.0,0.0,2
2.378747199999907,1779895280.1852999,0.0,0,0.0,0.0,0.0,2
2.50542809999979,1779895280.3119798,0.0,0,0.0,0.0,0.0,2
2.5859386999995877,1779895280.3924904,0.0,0,0.0,0.0,0.0,2
2.6808736999996654,1779895280.4874253,0.0,0,0.0,0.0,0.0,2
2.7781131999995523,1779895280.5846655,0.0,0,0.0,0.0,0.0,2
2.872251299999789,1779895280.6788034,0.0,0,0.0,0.0,0.0,2
2.9997027999997954,1779895280.8062549,0.0,0,0.0,0.0,0.0,2
3.0799785999997766,1779895280.8865309,0.0,0,0.0,0.0,0.0,2
3.175499899999977,1779895280.9820523,0.0,0,0.0,0.0,0.0,2
3.2701020999998036,1779895281.0766547,0.0,0,0.0,0.0,0.0,2
3.3654227999995783,1779895281.1719747,0.0,0,0.0,0.0,0.0,2
3.4937827999997353,1779895281.3003352,0.0,0,0.0,0.0,0.0,2
3.5728166999997484,1779895281.379369,0.0,0,0.0,0.0,0.0,2
3.6681086999997206,1779895281.4746606,0.0,0,0.0,0.0,0.0,2
3.7635974999998325,1779895281.5701492,0.0,0,0.0,0.0,0.0,2
3.8759861999997156,1779895281.6825383,0.0,0,0.0,0.0,0.0,2
3.9869974999996884,1779895281.7935495,0.0,0,0.0,0.0,0.0,2
4.067238499999803,1779895281.8737903,0.0,0,0.0,0.0,0.0,2
4.161988999999721,1779895281.968541,0.0,0,0.0,0.0,0.0,2
4.273232799999732,1779895282.0797842,0.0,0,0.0,0.0,0.0,2
4.368491099999574,1779895282.1750429,0.0,0,0.0,0.0,0.0,2
4.479925399999956,1779895282.286477,0.0,0,0.0,0.0,0.0,2
4.56163609999976,1779895282.3681889,0.0,0,0.0,0.0,0.0,2
4.6563412999998945,1779895282.4628935,0.0,0,0.0,0.0,0.0,2
4.768666199999643,1779895282.5752184,0.0,0,0.0,0.0,0.0,2
4.862582999999631,1779895282.669135,0.0,0,0.0,0.0,0.0,2
4.992468499999632,1779895282.7990212,0.0,0,0.0,0.0,0.0,2
5.0543949999996585,1779895282.8609467,0.0,0,0.0,0.0,0.0,2
5.16608129999986,1779895282.972634,0.0,0,0.0,0.0,0.0,2
5.262158599999566,1779895283.0687115,0.0,0,0.0,0.0,0.0,2
5.358460899999955,1779895283.1650145,0.0,0,0.0,0.0,0.0,2
5.485488199999963,1779895283.2920415,0.0,0,0.0,0.0,0.0,2
5.564851899999667,1779895283.3714054,0.0,0,0.0,0.0,0.0,2
5.6588026999997965,1779895283.465355,0.0,0,0.0,0.0,0.0,2
5.7561901999997644,1779895283.5627441,0.0,0,0.0,0.0,0.0,2
5.848158999999669,1779895283.6547105,0.0,0,0.0,0.0,0.0,2
5.97516829999995,1779895283.7817202,0.0,0,0.0,0.0,0.0,2
6.055093299999953,1779895283.8616452,0.0,0,0.0,0.0,0.0,2
6.149897899999814,1779895283.9564495,0.0,0,0.0,0.0,0.0,2
6.244636299999911,1779895284.051188,0.0,0,0.0,0.0,0.0,2
6.388021899999785,1779895284.1945736,0.0,0,0.0,0.0,0.0,2
6.468289599999935,1779895284.2748418,0.0,0,0.0,0.0,0.0,2
6.5488932999996905,1779895284.3554459,0.0,0,978.0,0.0,0.0,2
6.6445073999998385,1779895284.4510593,0.0,0,1548.0,0.0,0.0,2
6.756202599999597,1779895284.5627546,0.0,0,1916.0,0.0,0.0,2
6.851966999999604,1779895284.6585188,0.0,0,2049.0,0.0,0.0,2
6.96348689999968,1779895284.7700388,0.0,0,1708.0,0.0,0.0,2
7.0431548999999904,1779895284.8497071,0.0,0,1286.0,0.0,0.0,2
7.154755699999896,1779895284.961308,0.0,0,1475.0,0.0,0.0,2
7.250280299999758,1779895285.0568323,0.0,0,1958.0,0.0,0.0,2
7.347061599999961,1779895285.1536138,0.0,0,2075.0,0.0,0.0,2
7.459126699999615,1779895285.2656786,0.0,0,1687.0,0.0,0.0,2
7.539354299999559,1779895285.3459067,0.0,0,1255.0,0.0,0.0,2
7.649986099999751,1779895285.456538,0.0,0,1487.0,0.0,0.0,2
