time_s,wall_time,motor_mm,motor_steps,flow_inj_ml_min,flow_main_ml_min,pump_rpm,mcu_state
0.01345549999996365,1779894309.5988858,0.0,0,0.0,0.0,0.0,2
0.12386070000002292,1779894309.7092912,0.0,0,0.0,0.0,0.0,2
0.21856079999997746,1779894309.8039908,0.0,0,0.0,0.0,0.0,2
0.31446580000010727,1779894309.8998961,0.0,0,0.0,0.0,0.0,2
0.4102709999999661,1779894309.995702,0.0,0,0.0,0.0,0.0,2
0.5202888999999686,1779894310.1057189,0.0,0,0.0,0.0,0.0,2
0.6162217000000965,1779894310.2016518,0.0,0,0.0,0.0,0.0,2
0.7109474999999748,1779894310.2963777,0.0,0,0.0,0.0,0.0,2
0.821565899999996,1779894310.4069958,0.0,0,0.0,0.0,0.0,2
0.9158218000000033,1779894310.5012512,0.0,0,0.0,0.0,0.0,2
1.011469199999965,1779894310.5968988,0.0,0,0.0,0.0,0.0,2
1.1076777000000675,1779894310.6931083,0.0,0,0.0,0.0,0.0,2
1.216842300000053,1779894310.802272,0.0,0,0.0,0.0,0.0,2
1.312603000000081,1779894310.898033,0.0,0,0.0,0.0,0.0,2
1.4080512999998973,1779894310.9934819,0.0,0,0.0,0.0,0.0,2
1.502972100000079,1779894311.088402,0.0,0,0.0,0.0,0.0,2
1.614357800000107,1779894311.1997879,0.0,0,0.0,0.0,0.0,2
1.7085225000000719,1779894311.2939525,0.0,0,0.0,0.0,0.0,2
1.8036506000000827,1779894311.3890805,0.0,0,0.0,0.0,0.0,2
1.8986402000000453,1779894311.48407,0.0,0,0.0,0.0,0.0,2
2.0108612999999878,1779894311.5962913,0.0,0,0.0,0.0,0.0,2
2.1059534000000895,1779894311.6913843,0.0,0,0.0,0.0,0.0,2
2.2004663000000164,1779894311.7858958,0.0,0,0.0,0.0,0.0,2
2.3109640000000127,1779894311.896394,0.0,0,0.0,0.0,0.0,2
2.405710499999941,1779894311.9911404,0.0,0,0.0,0.0,0.0,2
2.5016880999999103,1779894312.0871186,0.0,0,0.0,0.0,0.0,2
2.5962822999999844,1779894312.181712,0.0,0,0.0,0.0,0.0,2
2.7079438000000664,1779894312.2933736,0.0,0,0.0,0.0,0.0,2
2.8024637000000894,1779894312.3878932,0.0,0,0.0,0.0,0.0,2
2.8978018000000247,1779894312.483232,0.0,0,0.0,0.0,0.0,2
3.0083271999999397,1779894312.5937576,0.0,0,0.0,0.0,0.0,2
3.1026409999999487,1779894312.688071,0.0,0,0.0,0.0,0.0,2
3.198197200000095,1779894312.7836275,0.0,0,0.0,0.0,0.0,2
3.292417000000114,1779894312.8778472,0.0,0,0.0,0.0,0.0,2
3.3877520999999433,1779894312.9731822,0.0,0,0.0,0.0,0.0,2
3.4994219000000157,1779894313.084852,0.0,0,0.0,0.0,0.0,2
3.5936380999999074,1779894313.1790676,0.0,0,0.0,0.0,0.0,2
3.6883969999998953,1779894313.2738268,0.0,0,0.0,0.0,0.0,2
3.79981470000007,1779894313.3852448,0.0,0,0.0,0.0,0.0,2
3.8962733000000753,1779894313.4817045,0.0,0,0.0,0.0,0.0,2
3.990144300000111,1779894313.5755742,0.0,0,0.0,0.0,0.0,2
