time_s,wall_time,motor_mm,motor_steps,flow_inj_ml_min,flow_main_ml_min,pump_rpm,mcu_state
0.02887570000029882,1779895400.8195474,0.0,0,0.0,0.0,0.0,2
0.12334959999998318,1779895400.9140215,0.0,0,0.0,0.0,0.0,2
0.21920060000002195,1779895401.0098717,0.0,0,0.0,0.0,0.0,2
0.331338500000129,1779895401.1220095,0.0,0,0.0,0.0,0.0,2
0.42608270000027915,1779895401.2167537,0.0,0,0.0,0.0,0.0,2
0.5219095000002199,1779895401.3125806,0.0,0,0.0,0.0,0.0,2
0.6174646000004032,1779895401.4081354,0.0,0,0.0,0.0,0.0,2
0.7289413000003151,1779895401.519612,0.0,0,0.0,0.0,0.0,2
0.8242890999999872,1779895401.6149595,0.0,0,0.0,0.0,0.0,2
0.9200697000001128,1779895401.7107403,0.0,0,0.0,0.0,0.0,2
1.015054599999985,1779895401.8057249,0.0,0,0.0,0.0,0.0,2
1.1270994000001338,1779895401.9177704,0.0,0,0.0,0.0,0.0,2
1.2226252000000386,1779895402.013296,0.0,0,0.0,0.0,0.0,2
1.3182042000003094,1779895402.1088758,0.0,0,0.0,0.0,0.0,2
1.4120990000001257,1779895402.2027695,0.0,0,0.0,0.0,0.0,2
1.5245866000000206,1779895402.3152575,0.0,0,0.0,0.0,0.0,2
1.6185601000001952,1779895402.4092307,0.0,0,0.0,0.0,0.0,2
1.7162900000002992,1779895402.5069609,0.0,0,0.0,0.0,0.0,2
1.8117669000002934,1779895402.602438,0.0,0,0.0,0.0,0.0,2
1.90729040000042,1779895402.6979613,0.0,0,0.0,0.0,0.0,2
2.0186123000003136,1779895402.809283,0.0,0,0.0,0.0,0.0,2
2.1138261000000966,1779895402.904497,0.0,0,0.0,0.0,0.0,2
2.2099112000000787,1779895403.0005822,0.0,0,0.0,0.0,0.0,2
2.3056891000001087,1779895403.0963597,0.0,0,0.0,0.0,0.0,2
2.4183164000000943,1779895403.2089877,0.0,0,0.0,0.0,0.0,2
2.5131202000002304,1779895403.3037906,0.0,0,0.0,0.0,0.0,2
2.609648300000117,1779895403.4003189,0.0,0,0.0,0.0,0.0,2
2.7045129000002817,1779895403.4951837,0.0,0,0.0,0.0,0.0,2
2.799726600000213,1779895403.5903971,0.0,0,0.0,0.0,0.0,2
2.9116384000003563,1779895403.7023091,0.0,0,0.0,0.0,0.0,2
3.0072650000001886,1779895403.797936,0.0,0,0.0,0.0,0.0,2
3.1020800000001145,1779895403.8927507,0.0,0,0.0,0.0,0.0,2
3.1978862000000845,1779895403.9885573,0.0,0,0.0,0.0,0.0,2
3.308455200000026,1779895404.099126,0.0,0,0.0,0.0,0.0,2
3.403672600000391,1779895404.1943433,0.0,0,0.0,0.0,0.0,2
3.4988094000000274,1779895404.2894802,0.0,0,0.0,0.0,0.0,2
3.610118500000226,1779895404.4007893,0.0,0,0.0,0.0,0.0,2
3.7047968000001674,1779895404.4954674,0.0,0,0.0,0.0,0.0,2
3.8322829000003367,1779895404.6229537,0.0,0,0.0,0.0,0.0,2
3.8945950000002085,1779895404.685266,0.0,0,0.0,0.0,0.0,2
4.00565990000041,1779895404.7963307,0.0,0,978.0,0.0,0.0,2
4.100699400000394,1779895404.8913705,0.0,0,1557.0,0.0,0.0,2
4.195999700000357,1779895404.9866705,0.0,0,1916.0,0.0,0.0,2
4.291044800000236,1779895405.081716,0.0,0,2155.0,0.0,0.0,2
4.401906200000212,1779895405.1925771,0.0,0,2183.0,0.0,0.0,2
4.496773600000324,1779895405.2874439,0.0,0,2183.0,0.0,0.0,2
4.591926500000227,1779895405.382597,0.0,0,2183.0,0.0,0.0,2
4.703261800000291,1779895405.4939327,0.0,0,2183.0,0.0,0.0,2
4.79835520000006,1779895405.5890265,0.0,0,2193.0,0.0,0.0,2
4.893525200000113,1779895405.684196,0.0,0,2193.0,0.0,0.0,2
